customer_id,Recency,Frequency,Monetary,AvgOrderValue,PurchaseRate,CLV_1yr,R,F,M,RFM_Score,RFM_Segment,Cluster,Segment
C00887,10,14,4107.89,293.4207143,0.038356164,4107.89,5,5,5,15,Champions,1,Loyalists
C00888,19,12,3797.05,316.4208333,0.032876712,3797.05,4,4,5,13,Champions,1,Loyalists
C00889,9,17,4649.56,273.5035294,0.046575342,4649.56,5,5,5,15,Champions,1,Loyalists
C00890,140,6,886.69,147.7816667,0.016438356,886.69,2,3,3,8,At-Risk,0,At-Risk
C00891,381,1,44.9,44.9,0.002739726,44.9,1,1,1,3,Dormant,2,Dormant
C00892,390,3,144.44,48.14666667,0.008219178,144.44,1,2,2,5,Dormant,2,Dormant
C00893,54,9,1487,165.2222222,0.024657534,1487,3,4,4,11,Loyalists,3,At-Risk
C00894,196,3,299.45,99.81666667,0.008219178,299.45,2,2,2,6,At-Risk,0,At-Risk
C00895,10,18,5694.28,316.3488889,0.049315068,5694.28,5,5,5,15,Champions,1,Loyalists
C00896,63,8,1235.15,154.39375,0.021917808,1235.15,3,4,4,11,Loyalists,3,At-Risk
C00897,314,4,169.55,42.3875,0.010958904,169.55,1,2,2,5,Dormant,2,Dormant
C00898,7,14,4334.5,309.6071429,0.038356164,4334.5,5,5,5,15,Champions,1,Loyalists
C00899,17,18,5272.6668,292.9259333,0.049315068,5272.6668,5,5,5,15,Champions,1,Loyalists
C00900,17,14,4117.62,294.1157143,0.038356164,4117.62,5,5,5,15,Champions,1,Loyalists
C00901,11,14,4424.36,316.0257143,0.038356164,4424.36,5,5,5,15,Champions,1,Loyalists
C00902,8,20,6059.6034,302.98017,0.054794521,6059.6034,5,5,5,15,Champions,1,Loyalists
C00903,154,6,376.47,62.745,0.016438356,376.47,2,3,3,8,At-Risk,0,At-Risk
C00904,66,5,797.42,159.484,0.01369863,797.42,3,3,3,9,At-Risk,0,At-Risk
C00905,334,1,43.28,43.28,0.002739726,43.28,1,1,1,3,Dormant,2,Dormant
C00906,280,2,126.14,63.07,0.005479452,126.14,1,1,2,4,Dormant,2,Dormant
C00907,56,9,1317.36,146.3733333,0.024657534,1317.36,3,4,4,11,Loyalists,3,At-Risk
C00908,60,6,755.11,125.8516667,0.016438356,755.11,3,3,3,9,At-Risk,3,At-Risk
C00909,45,8,1079.62,134.9525,0.021917808,1079.62,4,4,4,12,Loyalists,3,At-Risk
C00910,160,3,359.17,119.7233333,0.008219178,359.17,2,2,2,6,At-Risk,0,At-Risk
C00911,38,7,1124.86,160.6942857,0.019178082,1124.86,4,3,4,11,Loyalists,3,At-Risk
C00912,148,7,530.15,75.73571429,0.019178082,530.15,2,3,3,8,At-Risk,0,At-Risk
C00913,65,13,1956.85,150.5269231,0.035616438,1956.85,3,5,4,12,Loyalists,3,At-Risk
C00914,214,1,84.02,84.02,0.002739726,84.02,2,1,1,4,Dormant,2,Dormant
C00915,23,12,1724.09,143.6741667,0.032876712,1724.09,4,4,4,12,Loyalists,3,At-Risk
C00916,39,11,1708.02,155.2745455,0.030136986,1708.02,4,4,4,12,Loyalists,3,At-Risk
C00917,327,1,57.07,57.07,0.002739726,57.07,1,1,1,3,Dormant,2,Dormant
C00918,131,3,257.81,85.93666667,0.008219178,257.81,2,2,2,6,At-Risk,0,At-Risk
C00919,14,15,4096.9634,273.1308933,0.04109589,4096.9634,5,5,5,15,Champions,1,Loyalists
C00920,288,1,77.02,77.02,0.002739726,77.02,1,1,1,3,Dormant,2,Dormant
C00921,44,10,1437.6,143.76,0.02739726,1437.6,4,4,4,12,Loyalists,3,At-Risk
C00922,310,3,187.85,62.61666667,0.008219178,187.85,1,2,2,5,Dormant,2,Dormant
C00923,89,4,317.35,79.3375,0.010958904,317.35,3,2,2,7,At-Risk,0,At-Risk
C00924,66,17,2477.51,145.7358824,0.046575342,2477.51,3,5,4,12,Loyalists,1,Loyalists
C00925,12,13,3727.39,286.7223077,0.035616438,3727.39,5,5,5,15,Champions,1,Loyalists
C00926,68,4,775.82,193.955,0.010958904,775.82,3,2,3,8,At-Risk,0,At-Risk
C00927,128,5,374.31,74.862,0.01369863,374.31,2,3,3,8,At-Risk,0,At-Risk
C00928,103,5,383.46,76.692,0.01369863,383.46,3,3,3,9,At-Risk,0,At-Risk
C00929,31,6,985.33,164.2216667,0.016438356,985.33,4,3,3,10,Loyalists,3,At-Risk
C00930,25,18,5924.76,329.1533333,0.049315068,5924.76,4,5,5,14,Champions,1,Loyalists
C00931,332,1,41.66,41.66,0.002739726,41.66,1,1,1,3,Dormant,2,Dormant
C00932,335,1,66.93,66.93,0.002739726,66.93,1,1,1,3,Dormant,2,Dormant
C00933,140,5,623.57,124.714,0.01369863,623.57,2,3,3,8,At-Risk,0,At-Risk
C00934,6,24,6899.8134,287.492225,0.065753425,6899.8134,5,5,5,15,Champions,1,Loyalists
C00935,53,10,1650.32,165.032,0.02739726,1650.32,3,4,4,11,Loyalists,3,At-Risk
C00936,26,14,3616.17,258.2978571,0.038356164,3616.17,4,5,5,14,Champions,1,Loyalists
C00937,306,1,13.36,13.36,0.002739726,13.36,1,1,1,3,Dormant,2,Dormant
C00938,12,17,4993.68,293.7458824,0.046575342,4993.68,5,5,5,15,Champions,1,Loyalists
C00939,115,3,238.81,79.60333333,0.008219178,238.81,3,2,2,7,At-Risk,0,At-Risk
C00940,42,7,1290.64,184.3771429,0.019178082,1290.64,4,3,4,11,Loyalists,3,At-Risk
C00941,102,5,466.95,93.39,0.01369863,466.95,3,3,3,9,At-Risk,0,At-Risk
C00942,116,4,373.77,93.4425,0.010958904,373.77,3,2,3,8,At-Risk,0,At-Risk
C00943,270,1,38.85,38.85,0.002739726,38.85,1,1,1,3,Dormant,2,Dormant
C00944,12,18,5321.44,295.6355556,0.049315068,5321.44,5,5,5,15,Champions,1,Loyalists
C00945,5,18,5255.4,291.9666667,0.049315068,5255.4,5,5,5,15,Champions,1,Loyalists
C00946,10,9,2661.73,295.7477778,0.024657534,2661.73,5,4,4,13,Champions,3,At-Risk
C00947,314,2,88.4,44.2,0.005479452,88.4,1,1,1,3,Dormant,2,Dormant
C00948,254,3,172.74,57.58,0.008219178,172.74,1,2,2,5,Dormant,2,Dormant
C00949,72,5,300.15,60.03,0.01369863,300.15,3,3,2,8,At-Risk,0,At-Risk
C00950,167,6,510.45,85.075,0.016438356,510.45,2,3,3,8,At-Risk,0,At-Risk
C00951,87,4,189.08,47.27,0.010958904,189.08,3,2,2,7,At-Risk,0,At-Risk
C00952,13,4,951.09,237.7725,0.010958904,951.09,5,2,3,10,Loyalists,3,At-Risk
C00953,348,3,141.07,47.02333333,0.008219178,141.07,1,2,2,5,Dormant,2,Dormant
C00954,21,10,1382.1,138.21,0.02739726,1382.1,4,4,4,12,Loyalists,3,At-Risk
C00955,46,13,1829.24,140.7107692,0.035616438,1829.24,4,5,4,13,Champions,3,At-Risk
C00956,104,5,467.27,93.454,0.01369863,467.27,3,3,3,9,At-Risk,0,At-Risk
C00957,9,13,4296.1034,330.4694923,0.035616438,4296.1034,5,5,5,15,Champions,1,Loyalists
C00958,15,13,3441.75,264.75,0.035616438,3441.75,5,5,5,15,Champions,1,Loyalists
C00959,75,4,203.17,50.7925,0.010958904,203.17,3,2,2,7,At-Risk,0,At-Risk
C00960,11,18,5144.51,285.8061111,0.049315068,5144.51,5,5,5,15,Champions,1,Loyalists
C00961,151,5,570.33,114.066,0.01369863,570.33,2,3,3,8,At-Risk,0,At-Risk
C00962,22,14,4110.3,293.5928571,0.038356164,4110.3,4,5,5,14,Champions,1,Loyalists
C00963,34,8,855.78,106.9725,0.021917808,855.78,4,4,3,11,Loyalists,3,At-Risk
C00964,32,10,1310.8,131.08,0.02739726,1310.8,4,4,4,12,Loyalists,3,At-Risk
C00965,28,8,1145.81,143.22625,0.021917808,1145.81,4,4,4,12,Loyalists,3,At-Risk
C00966,67,2,91.84,45.92,0.005479452,91.84,3,1,1,5,Dormant,0,At-Risk
C00967,37,5,707.78,141.556,0.01369863,707.78,4,3,3,10,Loyalists,3,At-Risk
C00968,134,5,398.09,79.618,0.01369863,398.09,2,3,3,8,At-Risk,0,At-Risk
C00969,47,5,738.14,147.628,0.01369863,738.14,4,3,3,10,Loyalists,3,At-Risk
C00970,129,4,358.19,89.5475,0.010958904,358.19,2,2,2,6,At-Risk,0,At-Risk
C00971,313,2,120.15,60.075,0.005479452,120.15,1,1,2,4,Dormant,2,Dormant
C00972,112,4,483.74,120.935,0.010958904,483.74,3,2,3,8,At-Risk,0,At-Risk
C00973,4,9,2695.9,299.5444444,0.024657534,2695.9,5,4,4,13,Champions,1,Loyalists
C00974,2,10,2992.58,299.258,0.02739726,2992.58,5,4,4,13,Champions,1,Loyalists
C00975,20,5,863.61,172.722,0.01369863,863.61,4,3,3,10,Loyalists,3,At-Risk
C00976,152,4,333.21,83.3025,0.010958904,333.21,2,2,2,6,At-Risk,0,At-Risk
C00977,14,15,4087.16,272.4773333,0.04109589,4087.16,5,5,5,15,Champions,1,Loyalists
C00978,33,6,902.47,150.4116667,0.016438356,902.47,4,3,3,10,Loyalists,3,At-Risk
C00979,106,3,368.94,122.98,0.008219178,368.94,3,2,3,8,At-Risk,0,At-Risk
C00980,26,10,1562.21,156.221,0.02739726,1562.21,4,4,4,12,Loyalists,3,At-Risk
C00981,108,1,94.03,94.03,0.002739726,94.03,3,1,1,5,Dormant,2,Dormant
C00982,18,15,4567.97,304.5313333,0.04109589,4567.97,4,5,5,14,Champions,1,Loyalists
C00983,16,14,3871.9834,276.5702429,0.038356164,3871.9834,5,5,5,15,Champions,1,Loyalists
C00984,102,1,93.85,93.85,0.002739726,93.85,3,1,1,5,Dormant,2,Dormant
C00985,38,9,1464.95,162.7722222,0.024657534,1464.95,4,4,4,12,Loyalists,3,At-Risk
C00986,150,5,407.66,81.532,0.01369863,407.66,2,3,3,8,At-Risk,0,At-Risk
C00987,40,2,261.74,130.87,0.005479452,261.74,4,1,2,7,At-Risk,0,At-Risk
C00988,10,9,2546.74,282.9711111,0.024657534,2546.74,5,4,4,13,Champions,3,At-Risk
C00989,320,1,36.8,36.8,0.002739726,36.8,1,1,1,3,Dormant,2,Dormant
C00990,171,1,86.89,86.89,0.002739726,86.89,2,1,1,4,Dormant,2,Dormant
C00991,175,8,851.73,106.46625,0.021917808,851.73,2,4,3,9,At-Risk,0,At-Risk
C00992,50,6,1181.84,196.9733333,0.016438356,1181.84,4,3,4,11,Loyalists,3,At-Risk
C00993,200,1,88.9,88.9,0.002739726,88.9,2,1,1,4,Dormant,2,Dormant
C00994,38,5,890.04,178.008,0.01369863,890.04,4,3,3,10,Loyalists,3,At-Risk
C00995,26,11,3471.89,315.6263636,0.030136986,3471.89,4,4,5,13,Champions,3,At-Risk
C00996,269,2,72.15,36.075,0.005479452,72.15,1,1,1,3,Dormant,2,Dormant
C00997,11,12,3218.1,268.175,0.032876712,3218.1,5,4,4,13,Champions,1,Loyalists
C00998,335,1,95.7,95.7,0.002739726,95.7,1,1,1,3,Dormant,2,Dormant
C00999,50,14,1929.89,137.8492857,0.038356164,1929.89,4,5,4,13,Champions,3,At-Risk
C01000,13,12,3375.45,281.2875,0.032876712,3375.45,5,4,5,14,Champions,1,Loyalists
C01001,124,4,390.15,97.5375,0.010958904,390.15,2,2,3,7,At-Risk,0,At-Risk
C01002,354,2,116.34,58.17,0.005479452,116.34,1,1,1,3,Dormant,2,Dormant
C01003,72,4,262.58,65.645,0.010958904,262.58,3,2,2,7,At-Risk,0,At-Risk
C01004,351,1,40.98,40.98,0.002739726,40.98,1,1,1,3,Dormant,2,Dormant
C01005,170,1,40.25,40.25,0.002739726,40.25,2,1,1,4,Dormant,2,Dormant
C01006,152,5,402.01,80.402,0.01369863,402.01,2,3,3,8,At-Risk,0,At-Risk
C01007,299,1,59.72,59.72,0.002739726,59.72,1,1,1,3,Dormant,2,Dormant
C01008,29,11,3093.67,281.2427273,0.030136986,3093.67,4,4,4,12,Loyalists,3,At-Risk
C01009,55,5,799.12,159.824,0.01369863,799.12,3,3,3,9,At-Risk,3,At-Risk
C01010,20,12,3589.04,299.0866667,0.032876712,3589.04,4,4,5,13,Champions,1,Loyalists
C01011,292,2,108.73,54.365,0.005479452,108.73,1,1,1,3,Dormant,2,Dormant
C01012,259,1,40.39,40.39,0.002739726,40.39,1,1,1,3,Dormant,2,Dormant
C01013,11,18,4937.76,274.32,0.049315068,4937.76,5,5,5,15,Champions,1,Loyalists
C01014,149,2,222.12,111.06,0.005479452,222.12,2,1,2,5,Dormant,0,At-Risk
C01015,345,1,36.57,36.57,0.002739726,36.57,1,1,1,3,Dormant,2,Dormant
C01016,13,23,7153.9234,311.0401478,0.063013699,7153.9234,5,5,5,15,Champions,1,Loyalists
C01017,168,3,130.86,43.62,0.008219178,130.86,2,2,2,6,At-Risk,2,Dormant
C01018,333,1,39.2,39.2,0.002739726,39.2,1,1,1,3,Dormant,2,Dormant
C01019,17,23,6974.69,303.2473913,0.063013699,6974.69,5,5,5,15,Champions,1,Loyalists
C01020,145,1,111.25,111.25,0.002739726,111.25,2,1,1,4,Dormant,2,Dormant
C01021,127,1,207.13,207.13,0.002739726,207.13,2,1,2,5,Dormant,0,At-Risk
C01022,242,3,141.23,47.07666667,0.008219178,141.23,1,2,2,5,Dormant,2,Dormant
C01023,312,2,99.43,49.715,0.005479452,99.43,1,1,1,3,Dormant,2,Dormant
C01024,369,2,66.57,33.285,0.005479452,66.57,1,1,1,3,Dormant,2,Dormant
C01025,32,12,2110.06,175.8383333,0.032876712,2110.06,4,4,4,12,Loyalists,3,At-Risk
C01026,386,1,78.6,78.6,0.002739726,78.6,1,1,1,3,Dormant,2,Dormant
C01027,394,2,113.84,56.92,0.005479452,113.84,1,1,1,3,Dormant,2,Dormant
C01028,57,3,393.43,131.1433333,0.008219178,393.43,3,2,3,8,At-Risk,0,At-Risk
C01029,304,1,49.39,49.39,0.002739726,49.39,1,1,1,3,Dormant,2,Dormant
C01030,14,25,7109.02,284.3608,0.068493151,7109.02,5,5,5,15,Champions,1,Loyalists
C01031,106,3,290.77,96.92333333,0.008219178,290.77,3,2,2,7,At-Risk,0,At-Risk
C01032,16,16,4931.1,308.19375,0.043835616,4931.1,5,5,5,15,Champions,1,Loyalists
C01033,23,8,2135.74,266.9675,0.021917808,2135.74,4,4,4,12,Loyalists,3,At-Risk
C01034,6,14,3865.26,276.09,0.038356164,3865.26,5,5,5,15,Champions,1,Loyalists
C01035,154,6,434.86,72.47666667,0.016438356,434.86,2,3,3,8,At-Risk,0,At-Risk
C01036,79,14,2317.57,165.5407143,0.038356164,2317.57,3,5,4,12,Loyalists,3,At-Risk
C01037,82,2,210.1,105.05,0.005479452,210.1,3,1,2,6,At-Risk,0,At-Risk
C01038,8,12,3809.78,317.4816667,0.032876712,3809.78,5,4,5,14,Champions,1,Loyalists
C01039,40,8,1259.39,157.42375,0.021917808,1259.39,4,4,4,12,Loyalists,3,At-Risk
C01040,86,1,81.2,81.2,0.002739726,81.2,3,1,1,5,Dormant,2,Dormant
C01041,162,3,290.36,96.78666667,0.008219178,290.36,2,2,2,6,At-Risk,0,At-Risk
C01042,36,6,984.32,164.0533333,0.016438356,984.32,4,3,3,10,Loyalists,3,At-Risk
C01043,100,3,366.28,122.0933333,0.008219178,366.28,3,2,2,7,At-Risk,0,At-Risk
C01044,278,3,163.26,54.42,0.008219178,163.26,1,2,2,5,Dormant,2,Dormant
C01045,104,6,653.26,108.8766667,0.016438356,653.26,3,3,3,9,At-Risk,0,At-Risk
C01046,6,17,5227.12,307.4776471,0.046575342,5227.12,5,5,5,15,Champions,1,Loyalists
C01047,14,13,4515.1734,347.3210308,0.035616438,4515.1734,5,5,5,15,Champions,1,Loyalists
C01048,288,2,73.14,36.57,0.005479452,73.14,1,1,1,3,Dormant,2,Dormant
C01049,16,19,5819.25,306.2763158,0.052054795,5819.25,5,5,5,15,Champions,1,Loyalists
C01050,304,2,106.11,53.055,0.005479452,106.11,1,1,1,3,Dormant,2,Dormant
C01051,155,2,126.98,63.49,0.005479452,126.98,2,1,2,5,Dormant,2,Dormant
C01052,326,1,36.13,36.13,0.002739726,36.13,1,1,1,3,Dormant,2,Dormant
C01053,93,3,312.43,104.1433333,0.008219178,312.43,3,2,2,7,At-Risk,0,At-Risk
C01054,329,3,238.56,79.52,0.008219178,238.56,1,2,2,5,Dormant,2,Dormant
C01055,58,5,695.1,139.02,0.01369863,695.1,3,3,3,9,At-Risk,0,At-Risk
C01056,129,5,426.36,85.272,0.01369863,426.36,2,3,3,8,At-Risk,0,At-Risk
C01057,50,4,605.08,151.27,0.010958904,605.08,4,2,3,9,At-Risk,0,At-Risk
C01058,56,5,734.36,146.872,0.01369863,734.36,3,3,3,9,At-Risk,0,At-Risk
C01059,150,2,184.61,92.305,0.005479452,184.61,2,1,2,5,Dormant,0,At-Risk
C01060,361,1,55.9,55.9,0.002739726,55.9,1,1,1,3,Dormant,2,Dormant
C01061,345,1,56.18,56.18,0.002739726,56.18,1,1,1,3,Dormant,2,Dormant
C01062,152,4,308.82,77.205,0.010958904,308.82,2,2,2,6,At-Risk,0,At-Risk
C01063,32,10,1454.45,145.445,0.02739726,1454.45,4,4,4,12,Loyalists,3,At-Risk
C01064,58,7,1136.87,162.41,0.019178082,1136.87,3,3,4,10,Loyalists,3,At-Risk
C01065,212,4,379.96,94.99,0.010958904,379.96,2,2,3,7,At-Risk,0,At-Risk
C01066,11,10,2989.14,298.914,0.02739726,2989.14,5,4,4,13,Champions,3,At-Risk
C01067,10,10,2934.64,293.464,0.02739726,2934.64,5,4,4,13,Champions,3,At-Risk
C01068,83,10,1464.11,146.411,0.02739726,1464.11,3,4,4,11,Loyalists,3,At-Risk
C01069,24,7,902.92,128.9885714,0.019178082,902.92,4,3,3,10,Loyalists,3,At-Risk
C01070,42,10,1585.98,158.598,0.02739726,1585.98,4,4,4,12,Loyalists,3,At-Risk
C01071,10,18,5068.82,281.6011111,0.049315068,5068.82,5,5,5,15,Champions,1,Loyalists
C01072,9,9,2945.3934,327.2659333,0.024657534,2945.3934,5,4,4,13,Champions,3,At-Risk
C01073,15,15,4759.32,317.288,0.04109589,4759.32,5,5,5,15,Champions,1,Loyalists
C01074,292,1,10.01,10.01,0.002739726,10.01,1,1,1,3,Dormant,2,Dormant
C01075,61,8,1219.07,152.38375,0.021917808,1219.07,3,4,4,11,Loyalists,3,At-Risk
C01076,42,9,1461.37,162.3744444,0.024657534,1461.37,4,4,4,12,Loyalists,3,At-Risk
C01077,200,4,249.71,62.4275,0.010958904,249.71,2,2,2,6,At-Risk,0,At-Risk
C01078,22,19,5395.89,283.9942105,0.052054795,5395.89,4,5,5,14,Champions,1,Loyalists
C01079,357,1,33.66,33.66,0.002739726,33.66,1,1,1,3,Dormant,2,Dormant
C01080,170,2,173.16,86.58,0.005479452,173.16,2,1,2,5,Dormant,2,Dormant
C01081,8,14,4551.66,325.1185714,0.038356164,4551.66,5,5,5,15,Champions,1,Loyalists
C01082,75,5,848.73,169.746,0.01369863,848.73,3,3,3,9,At-Risk,0,At-Risk
C01083,368,2,90.53,45.265,0.005479452,90.53,1,1,1,3,Dormant,2,Dormant
C01084,315,3,87.64,29.21333333,0.008219178,87.64,1,2,1,4,Dormant,2,Dormant
C01085,67,7,890.61,127.23,0.019178082,890.61,3,3,3,9,At-Risk,3,At-Risk
C01086,139,4,378.6,94.65,0.010958904,378.6,2,2,3,7,At-Risk,0,At-Risk
C01087,20,10,2866.36,286.636,0.02739726,2866.36,4,4,4,12,Loyalists,3,At-Risk
C01088,297,3,134.93,44.97666667,0.008219178,134.93,1,2,2,5,Dormant,2,Dormant
C01089,14,13,4202.2834,323.2525692,0.035616438,4202.2834,5,5,5,15,Champions,1,Loyalists
C01090,275,2,95.75,47.875,0.005479452,95.75,1,1,1,3,Dormant,2,Dormant
C01091,118,6,714.21,119.035,0.016438356,714.21,3,3,3,9,At-Risk,0,At-Risk
C01092,79,4,274.41,68.6025,0.010958904,274.41,3,2,2,7,At-Risk,0,At-Risk
C01093,136,5,413.26,82.652,0.01369863,413.26,2,3,3,8,At-Risk,0,At-Risk
C01094,12,13,3678.52,282.9630769,0.035616438,3678.52,5,5,5,15,Champions,1,Loyalists
C01095,16,25,8030.75,321.23,0.068493151,8030.75,5,5,5,15,Champions,1,Loyalists
C01096,10,7,2323.0734,331.8676286,0.019178082,2323.0734,5,3,4,12,Loyalists,3,At-Risk
C01097,13,18,4991.6434,277.3135222,0.049315068,4991.6434,5,5,5,15,Champions,1,Loyalists
C01098,93,5,360.76,72.152,0.01369863,360.76,3,3,2,8,At-Risk,0,At-Risk
C01099,37,11,1764.67,160.4245455,0.030136986,1764.67,4,4,4,12,Loyalists,3,At-Risk
C01100,12,18,5708.65,317.1472222,0.049315068,5708.65,5,5,5,15,Champions,1,Loyalists
C01101,314,2,100.14,50.07,0.005479452,100.14,1,1,1,3,Dormant,2,Dormant
C01102,384,1,15.74,15.74,0.002739726,15.74,1,1,1,3,Dormant,2,Dormant
C01103,290,3,96.51,32.17,0.008219178,96.51,1,2,1,4,Dormant,2,Dormant
C01104,331,1,50.3,50.3,0.002739726,50.3,1,1,1,3,Dormant,2,Dormant
C01105,13,11,3897.3734,354.3066727,0.030136986,3897.3734,5,4,5,14,Champions,1,Loyalists
C01106,47,5,879.55,175.91,0.01369863,879.55,4,3,3,10,Loyalists,3,At-Risk
C01107,119,3,185.54,61.84666667,0.008219178,185.54,3,2,2,7,At-Risk,0,At-Risk
C01108,154,3,220.44,73.48,0.008219178,220.44,2,2,2,6,At-Risk,0,At-Risk
C01109,14,21,6157.75,293.2261905,0.057534247,6157.75,5,5,5,15,Champions,1,Loyalists
C01110,336,3,156.19,52.06333333,0.008219178,156.19,1,2,2,5,Dormant,2,Dormant
C01111,6,9,2883.52,320.3911111,0.024657534,2883.52,5,4,4,13,Champions,1,Loyalists
C01112,8,18,5160.27,286.6816667,0.049315068,5160.27,5,5,5,15,Champions,1,Loyalists
C01113,123,4,432.53,108.1325,0.010958904,432.53,2,2,3,7,At-Risk,0,At-Risk
C01114,69,6,516.97,86.16166667,0.016438356,516.97,3,3,3,9,At-Risk,0,At-Risk
C01115,134,6,761.71,126.9516667,0.016438356,761.71,2,3,3,8,At-Risk,0,At-Risk
C01116,8,20,6225.07,311.2535,0.054794521,6225.07,5,5,5,15,Champions,1,Loyalists
C01117,318,1,45.62,45.62,0.002739726,45.62,1,1,1,3,Dormant,2,Dormant
C01118,11,8,1375.32,171.915,0.021917808,1375.32,5,4,4,13,Champions,3,At-Risk
C01119,17,17,5291.45,311.2617647,0.046575342,5291.45,5,5,5,15,Champions,1,Loyalists
C01120,285,2,119.07,59.535,0.005479452,119.07,1,1,2,4,Dormant,2,Dormant
C01121,249,1,35.38,35.38,0.002739726,35.38,1,1,1,3,Dormant,2,Dormant
C01122,315,1,67.6,67.6,0.002739726,67.6,1,1,1,3,Dormant,2,Dormant
C01123,325,1,32.87,32.87,0.002739726,32.87,1,1,1,3,Dormant,2,Dormant
C01124,125,5,517.01,103.402,0.01369863,517.01,2,3,3,8,At-Risk,0,At-Risk
C01125,81,5,511.92,102.384,0.01369863,511.92,3,3,3,9,At-Risk,0,At-Risk
C01126,25,13,3841.8234,295.5248769,0.035616438,3841.8234,4,5,5,14,Champions,1,Loyalists
C01127,46,7,1043.35,149.05,0.019178082,1043.35,4,3,4,11,Loyalists,3,At-Risk
C01128,56,8,1174.59,146.82375,0.021917808,1174.59,3,4,4,11,Loyalists,3,At-Risk
C01129,28,4,583.35,145.8375,0.010958904,583.35,4,2,3,9,At-Risk,3,At-Risk
C01130,109,7,521.44,74.49142857,0.019178082,521.44,3,3,3,9,At-Risk,0,At-Risk
C01131,53,7,1324.69,189.2414286,0.019178082,1324.69,3,3,4,10,Loyalists,3,At-Risk
C01132,20,13,3576.51,275.1161538,0.035616438,3576.51,4,5,5,14,Champions,1,Loyalists
C01133,5,18,5031.87,279.5483333,0.049315068,5031.87,5,5,5,15,Champions,1,Loyalists
C01134,131,6,673.58,112.2633333,0.016438356,673.58,2,3,3,8,At-Risk,0,At-Risk
C01135,18,11,3377.94,307.0854545,0.030136986,3377.94,4,4,5,13,Champions,3,At-Risk
C01136,332,2,126.94,63.47,0.005479452,126.94,1,1,2,4,Dormant,2,Dormant
C01137,40,11,1675.39,152.3081818,0.030136986,1675.39,4,4,4,12,Loyalists,3,At-Risk
C01138,38,4,691.3,172.825,0.010958904,691.3,4,2,3,9,At-Risk,3,At-Risk
C01139,75,5,252.63,50.526,0.01369863,252.63,3,3,2,8,At-Risk,0,At-Risk
C01140,281,3,91.65,30.55,0.008219178,91.65,1,2,1,4,Dormant,2,Dormant
C01141,90,3,390.71,130.2366667,0.008219178,390.71,3,2,3,8,At-Risk,0,At-Risk
C01142,141,3,64.47,21.49,0.008219178,64.47,2,2,1,5,Dormant,2,Dormant
C01143,144,7,478.18,68.31142857,0.019178082,478.18,2,3,3,8,At-Risk,0,At-Risk
C01144,51,4,525.48,131.37,0.010958904,525.48,4,2,3,9,At-Risk,0,At-Risk
C01145,340,1,18.72,18.72,0.002739726,18.72,1,1,1,3,Dormant,2,Dormant
C01146,94,4,301.18,75.295,0.010958904,301.18,3,2,2,7,At-Risk,0,At-Risk
C01147,127,7,687.78,98.25428571,0.019178082,687.78,2,3,3,8,At-Risk,0,At-Risk
C01148,384,3,154.45,51.48333333,0.008219178,154.45,1,2,2,5,Dormant,2,Dormant
C01149,317,2,112.71,56.355,0.005479452,112.71,1,1,1,3,Dormant,2,Dormant
C01150,89,3,356.67,118.89,0.008219178,356.67,3,2,2,7,At-Risk,0,At-Risk
C01151,279,2,99.51,49.755,0.005479452,99.51,1,1,1,3,Dormant,2,Dormant
C01152,115,1,38.2,38.2,0.002739726,38.2,3,1,1,5,Dormant,2,Dormant
C01153,157,1,100.65,100.65,0.002739726,100.65,2,1,1,4,Dormant,2,Dormant
C01154,103,4,392.97,98.2425,0.010958904,392.97,3,2,3,8,At-Risk,0,At-Risk
C01155,163,3,276.8,92.26666667,0.008219178,276.8,2,2,2,6,At-Risk,0,At-Risk
C01156,17,23,6865.38,298.4947826,0.063013699,6865.38,5,5,5,15,Champions,1,Loyalists
C01157,256,1,40.16,40.16,0.002739726,40.16,1,1,1,3,Dormant,2,Dormant
C01158,407,1,77.06,77.06,0.002739726,77.06,1,1,1,3,Dormant,2,Dormant
C01159,16,18,5790.2,321.6777778,0.049315068,5790.2,5,5,5,15,Champions,1,Loyalists
C01160,395,1,31.13,31.13,0.002739726,31.13,1,1,1,3,Dormant,2,Dormant
C01161,18,9,2786.1434,309.5714889,0.024657534,2786.1434,4,4,4,12,Loyalists,3,At-Risk
C01162,42,7,983.06,140.4371429,0.019178082,983.06,4,3,3,10,Loyalists,3,At-Risk
C01163,125,3,329.79,109.93,0.008219178,329.79,2,2,2,6,At-Risk,0,At-Risk
C01164,14,7,1883.42,269.06,0.019178082,1883.42,5,3,4,12,Loyalists,3,At-Risk
C01165,318,1,93.83,93.83,0.002739726,93.83,1,1,1,3,Dormant,2,Dormant
C01166,261,1,27.88,27.88,0.002739726,27.88,1,1,1,3,Dormant,2,Dormant
C01167,177,6,648.43,108.0716667,0.016438356,648.43,2,3,3,8,At-Risk,0,At-Risk
C01168,11,9,2685.2,298.3555556,0.024657534,2685.2,5,4,4,13,Champions,3,At-Risk
C01169,50,12,1758.14,146.5116667,0.032876712,1758.14,4,4,4,12,Loyalists,3,At-Risk
C01170,148,3,259.34,86.44666667,0.008219178,259.34,2,2,2,6,At-Risk,0,At-Risk
C01171,381,1,84.11,84.11,0.002739726,84.11,1,1,1,3,Dormant,2,Dormant
C01172,160,1,90.45,90.45,0.002739726,90.45,2,1,1,4,Dormant,2,Dormant
